,sentiment,occurences,sentimentsSummary,sentimentEdges,score
front,"[0.0, -0.16666666666666666, 0.0, 0.5]",4,[-0.0417  0.      0.125 ],0.125,1.1520308794720606
front speakers,"[0.2, 0.4166666666666667]",2,[0.2542 0.3083 0.3625],0.3625,0.8043719697717395
full price,"[0.35, 0.35, 0.35]",3,[0.35 0.35 0.35],0.35,1.1304090462724459
garnet color,"[0.5, 0.4666666666666666, 0.07500000000000001, -0.15000000000000002]",4,[0.0188 0.2708 0.475 ],0.475,0.9627157723157332
general troubleshooting step,"[0.02500000000000001, 0.02500000000000001, 0.02500000000000001, 0.02500000000000001, 0.02500000000000001]",5,[0.025 0.025 0.025],0.02500000000000001,2.021993844363085
good battery life,"[0.48333333333333334, 0.27878787878787875]",2,[0.3299 0.3811 0.4322],0.4321969696969697,0.8855331467232364
good deal,"[0.9099999999999999, 0.39999999999999997]",2,[0.5275 0.655  0.7825],0.7824999999999999,0.6706686255767433
good experience,"[0.4333333333333333, 0.9099999999999999]",2,[0.5525 0.6717 0.7908],0.7908333333333332,0.8380915125849127
good luck,"[0.5, 0.7]",2,[0.55 0.6  0.65],0.6499999999999999,0.8029797929674225
good service,"[0.26666666666666666, 0.56]",2,[0.34   0.4133 0.4867],0.4866666666666667,0.7877813541897354
great battery life,"[0.8, 0.125, 0.0333333333333334]",3,[0.0792 0.125  0.4625],0.4625,1.4146663627559408
great choice,"[0.8, 0.8]",2,[0.8 0.8 0.8],0.8,0.7039788053667604
hand,"[0.65, 0.2857142857142857, 0.7, -0.1875, 0.5, 0.5]",6,[0.3393 0.5    0.6125],0.6125,0.810961502599723
hard reboot,"[-0.2916666666666667, 0.16944444444444443]",2,[-0.1764 -0.0611  0.0542],-0.1763888888888889,0.8041739205752508
having issues,"[-0.5, 0.0, 0.05]",3,[-0.25   0.     0.025],-0.25,1.425827464383507
head phones,"[0.0, 0.2, 0.3761904761904762]",3,[0.1    0.2    0.2881],0.28809523809523807,1.1731818201927737
heavy user,"[0.3, 0.1]",2,[0.15 0.2  0.25],0.24999999999999997,0.7033507713017434
high end,"[0.13, 0.2025681818181818, 0.304957264957265, 0.2058627087198516, 0.02805555555555556]",5,[0.13   0.2026 0.2059],0.2058627087198516,1.484553527324231
important elements,"[0.4, 0.4, 0.4, 0.4]",4,[0.4 0.4 0.4],0.4,1.1623653896207309
including UH OH Protection,"[0.4, 0.4, 0.4, 0.4]",4,[0.4 0.4 0.4],0.4,2.003990520565536
internal memory,"[0.15606060606060607, 0.0]",2,[0.039 0.078 0.117],0.11704545454545455,0.6651396489646806
internal storage,"[-0.10000000000000002, -0.10000000000000002, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0066666666666666706, 0.0066666666666666706]",10,[0.    0.    0.005],0.005000000000000003,2.2219388490375183
issue,"[0.0, 0.2, 0.0, 0.0, 0.0, 0.1]",6,[0.    0.    0.075],0.07500000000000001,1.4127854784638918
list,"[0.7, 0.1, 0.0]",3,[0.05 0.1  0.4 ],0.39999999999999997,0.7567310156859418
lock screen,"[0.061111111111111116, 0.39285714285714285, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.0, 0.0, 0.0]",11,[0.0306 0.2438 0.2438],0.24375000000000002,1.5822649572948566
low light,"[-0.021428571428571432, 0.21666666666666667]",2,[0.0381 0.0976 0.1571],0.15714285714285714,0.7748298302733668
messages app,"[0.0, 0.2619047619047619]",2,[0.0655 0.131  0.1964],0.19642857142857145,0.900888088503285
microSD card,"[-0.10000000000000002, 0.0, 0.08333333333333333]",3,[-0.05    0.      0.0417],-0.05000000000000001,0.6364762053324088
mid range,"[0.0, 0.1, 0.2025681818181818, 0.2058627087198516]",4,[0.075  0.1513 0.2034],0.20339181354359923,1.4554247975837622
mine,"[0.5, 0.0, 0.0]",3,[0.   0.   0.25],0.25,1.0880267075959813
minor incompatibility,"[0.08750000000000001, 0.08750000000000001, 0.08750000000000001, 0.08750000000000001, 0.08750000000000001]",5,[0.0875 0.0875 0.0875],0.08750000000000001,1.51090698874656
missing something,"[-0.35, 0.11666666666666667]",2,[-0.2333 -0.1167  0.    ],-0.23333333333333328,0.8595994097973944
mobile,"[0.0, 0.125, 0.0]",3,[0.     0.     0.0625],0.0625,0.6283375685423909
moot point,"[0.3, 0.3]",2,[0.3 0.3 0.3],0.3,0.6325860372114651
nano sim,"[0.10000000000000002, 0.0, 0.1]",3,[0.05 0.1  0.1 ],0.1,0.670492504649394
network,"[0.35833333333333334, 1.0, 0.0, 0.25, 0.0, 0.16666666666666666]",6,[0.0417 0.2083 0.3312],0.33125,1.125173917633845
new Hamilton Beach SD toaster,"[0.37878787878787873, 0.41818181818181815]",2,[0.3886 0.3985 0.4083],0.40833333333333327,0.943791690714412
new SIM,"[0.13636363636363635, 0.18939393939393936, 0.07878787878787878]",3,[0.1076 0.1364 0.1629],0.16287878787878785,0.7246019885110017
new SIM card,"[-0.021212121212121165, 0.13636363636363635]",2,[0.0182 0.0576 0.097 ],0.09696969696969697,0.6932827380074003
new build,"[0.13636363636363635, 0.13636363636363635]",2,[0.1364 0.1364 0.1364],0.13636363636363635,0.8193529647890581
new device,"[0.13636363636363635, 0.13636363636363635]",2,[0.1364 0.1364 0.1364],0.13636363636363635,0.7537171019637985
new ones,"[0.13636363636363635, 0.19318181818181818]",2,[0.1506 0.1648 0.179 ],0.17897727272727273,0.7953690279947598
new password,"[0.11818181818181818, 0.3181818181818182]",2,[0.1682 0.2182 0.2682],0.2681818181818182,0.7148393076502733
new photos,"[-0.03787878787878788, 0.3181818181818182]",2,[0.0511 0.1402 0.2292],0.22916666666666669,0.6958760539041018
new thread,"[0.13636363636363635, 0.13636363636363635]",2,[0.1364 0.1364 0.1364],0.13636363636363635,0.6956373305005035
next song,"[-0.25, 0.0]",2,[-0.1875 -0.125  -0.0625],-0.1875,0.7332346476000159
normal usage,"[0.15, 0.15]",2,[0.15 0.15 0.15],0.15,0.7715772502807025
nothing,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,0.620864891345098
notification,"[0.0, 0.15, 0.0]",3,[0.    0.    0.075],0.075,0.9969095129872847
notification light,"[0.4, 0.7]",2,[0.475 0.55  0.625],0.6249999999999999,0.7829042209613484
notification panel,"[-0.23402777777777778, -0.23402777777777778, -0.23402777777777778, -0.23402777777777778, -0.23402777777777778, -0.23402777777777778, -0.23402777777777778, 0.17222222222222222, 0.0]",9,[-0.234 -0.234 -0.234],-0.23402777777777778,2.6415575679999685
only downside,"[0.0, -0.05555555555555555]",2,[-0.0417 -0.0278 -0.0139],-0.041666666666666664,0.7900126914532312
only option,"[0.0, 0.07878787878787878]",2,[0.0197 0.0394 0.0591],0.05909090909090908,0.8892391481274633
only thing,"[0.0, 0.304957264957265, 0.10714285714285714]",3,[0.0536 0.1071 0.2061],0.20605006105006107,1.3802940423379768
only way,"[0.0, -0.0625, 0.09772727272727273]",3,[-0.0312  0.      0.0489],0.048863636363636366,1.2723652031992707
order,"[0.0, 0.0, 0.0, 0.0, 0.16818181818181818, 0.5, 0.0, 0.0, 0.5]",9,[0.     0.     0.1682],0.16818181818181818,1.8853307603193612
original order,"[0.375, 0.375]",2,[0.375 0.375 0.375],0.375,0.9226406186294661
original password,"[0.225, 0.39583333333333337]",2,[0.2677 0.3104 0.3531],0.353125,0.8270085029941925
original price,"[0.1875, 0.375]",2,[0.2344 0.2812 0.3281],0.328125,0.8861933526485114
other app,"[0.1375, -0.0625]",2,[-0.0125  0.0375  0.0875],0.08750000000000001,1.0045957453871395
other devices,"[0.012499999999999997, -0.125, 0.2875]",3,[-0.0562  0.0125  0.15  ],0.15,1.3505672109195326
other end,"[-0.0625, -0.13472222222222222, -0.09722222222222221, -0.125]",4,[-0.1274 -0.1111 -0.0885],-0.12743055555555555,1.5766931456413409
other flagships,"[0.013888888888888886, -0.0625]",2,[-0.0434 -0.0243 -0.0052],-0.043402777777777776,0.8828199807681473
other phones,"[-0.07291666666666666, 0.037500000000000006, 0.41874999999999996, 0.4375, 0.13750000000000004, 0.05833333333333333, 0.07485714285714286, -0.17129629629629628]",8,[0.0099 0.0666 0.2078],0.2078125,2.7553170268851206
other screen,"[-0.125, -0.125, -0.125, -0.125, -0.125]",5,[-0.125 -0.125 -0.125],-0.125,1.468628361564585
other thing,"[-0.08125, -0.125]",2,[-0.1141 -0.1031 -0.0922],-0.1140625,0.866016013453214
other thread,"[-0.125, -0.0625]",2,[-0.1094 -0.0938 -0.0781],-0.109375,0.8243402479962665
others,"[0.0, 0.3333333333333333]",2,[0.0833 0.1667 0.25  ],0.25,0.6220682846843032
phones,"[0.24375000000000002, 0.5, 0.0, 0.0, 0.2, 0.0, 0.0, 0.47500000000000003, 0.0, -0.05, -0.5031249999999999, 0.5, 0.0, -0.25]",14,[0.     0.     0.2328],0.23281250000000003,2.1654473774387797
play store,"[0.0, 0.03333333333333333, 0.0, 0.0, -0.1340909090909091, 0.0, 0.4]",7,[0.     0.     0.0167],0.016666666666666666,1.0816318730822407
point,"[0.037500000000000006, 0.21428571428571427, 0.0, 0.0]",4,[0.     0.0188 0.0817],0.08169642857142857,0.8063368759359527
poor battery life,"[-0.4, -0.21666666666666667]",2,[-0.3542 -0.3083 -0.2625],-0.35416666666666674,0.829968363861525
power button,"[0.0, 0.0, -0.07777777777777779, -0.23675213675213677, -0.15555555555555559]",5,[-0.1556 -0.0778  0.    ],-0.15555555555555559,1.482476616164373
price,"[0.275, -0.15555555555555559, 0.10714285714285712, 0.0, -0.7, 0.0, -0.2916666666666667, 0.15, 0.0, 0.1, -0.25, 0.0, -0.125, 0.0]",14,[-0.1479  0.      0.075 ],-0.1479166666666667,2.0380582390535014
price difference,"[0.0, 0.10277777777777776]",2,[0.0257 0.0514 0.0771],0.07708333333333332,0.8516674076025897
price increase,"[0.010416666666666657, -0.3]",2,[-0.2224 -0.1448 -0.0672],-0.22239583333333332,0.8023644319961528
price point,"[0.7, 0.6]",2,[0.625 0.65  0.675],0.6749999999999999,0.7507085483144313
processor,"[0.5, 0.0, -0.15000000000000002]",3,[-0.075  0.     0.25 ],0.25,0.6607910783715496
promise,"[0.0, 0.43333333333333335, 0.0]",3,[0.     0.     0.2167],0.21666666666666667,0.9724334559573549
promo price,"[0.0, 0.7, 0.16666666666666666]",3,[0.0833 0.1667 0.4333],0.4333333333333333,1.347968659168071
promotion code,"[0.2, 0.25]",2,[0.2125 0.225  0.2375],0.2375,0.8216210758057813
quick charge,"[0.3333333333333333, 0.33333333333333337, 0.3333333333333333]",3,[0.3333 0.3333 0.3333],0.33333333333333337,1.1914044468535234
quick charge 2.0 charger,"[0.38888888888888884, -0.16666666666666666]",2,[-0.0278  0.1111  0.25  ],0.24999999999999997,0.9559315325470471
quick charger,"[0.41666666666666663, 0.4666666666666667, 0.1686666666666667]",3,[0.2927 0.4167 0.4417],0.44166666666666665,1.255178367382914
quick charges,"[0.3333333333333333, 0.18253968253968253]",2,[0.2202 0.2579 0.2956],0.29563492063492064,0.7992163491497054
radio,"[0.7, 0.0, 0.0, 0.0]",4,[0.    0.    0.175],0.175,0.9870222209181844
rapid charge,"[-0.05641025641025638, -0.05641025641025638]",2,[-0.0564 -0.0564 -0.0564],-0.05641025641025638,0.6173968855357227
real issue,"[0.0066666666666666706, 0.0066666666666666706]",2,[0.0067 0.0067 0.0067],0.0066666666666666706,0.8493676910586192
replacement warranty,"[-0.05641025641025638, -0.05641025641025638]",2,[-0.0564 -0.0564 -0.0564],-0.05641025641025638,0.9229173104063786
sale,"[-0.025, 0.2, 0.0, 0.35]",4,[-0.0062  0.1     0.2375],0.23750000000000002,0.9502509380843671
sales person,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.7651565126305784
same app,"[-0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, 0.0]",7,[-0.0156 -0.0156 -0.0156],-0.015625,2.836140570479536
same experience,"[0.0, -0.08333333333333333, -0.0625]",3,[-0.0729 -0.0625 -0.0312],-0.07291666666666666,1.492124947037654
same issue,"[0.125, 0.0]",2,[0.0312 0.0625 0.0938],0.09375,0.9116384241248474
same price,"[0.0, 0.0, 0.3333333333333333]",3,[0.     0.     0.1667],0.16666666666666666,1.4344226713741863
screen shot,"[0.08148148148148147, 0.13636363636363635, 0.0]",3,[0.0407 0.0815 0.1089],0.10892255892255892,0.8781200509236615
screenshot function,"[0.0, 0.375]",2,[0.0938 0.1875 0.2812],0.28125,0.785888241229255
security patch level,"[0.2857142857142857, -0.125]",2,[-0.0223  0.0804  0.183 ],0.18303571428571427,1.0861875120831852
security update,"[0.03712121212121212, 0.15, 0.13636363636363635, 0.5, 0.0, 0.0]",6,[0.0093 0.0867 0.1466],0.14659090909090908,2.4645233366442545
security updates,"[0.5, 0.0, 0.0, 0.0]",4,[0.    0.    0.125],0.125,1.775747443048189
ship date,"[0.4666666666666666, 0.125, 0.21363636363636362, 0.0, 0.0]",5,[0.     0.125  0.2136],0.21363636363636362,2.0767198683953385
shipping,"[0.0, 0.0, 0.2]",3,[0.  0.  0.1],0.1,0.8696740629818609
shipping info,"[-0.20833333333333331, 0.0, 0.0, 0.0]",4,[-0.0521  0.      0.    ],-0.05208333333333333,1.650860383999095
shipping method,"[-0.05, -0.05, -0.05, -0.05, -0.5, 0.0, 0.0, 0.0]",8,[-0.05 -0.05  0.  ],-0.05,2.59221686787579
site,"[0.4, 0.0, 0.15]",3,[0.075 0.15  0.275],0.275,0.6393816545760014
small battery,"[0.27111111111111114, -0.125, -0.21666666666666667, -0.25]",4,[-0.225  -0.1708 -0.026 ],-0.225,1.8056408334679246
software,"[0.16666666666666666, 0.0]",2,[0.0417 0.0833 0.125 ],0.125,0.6419509716674223
software updates,"[0.21666666666666667, 0.0]",2,[0.0542 0.1083 0.1625],0.1625,0.9061768475949811
special SIM unlocked edition,"[0.4330357142857143, 0.4330357142857143, 0.4330357142857143, 0.4330357142857143]",4,[0.433 0.433 0.433],0.4330357142857143,1.6107107884805696
specs,"[0.0, 0.0, 0.0, 0.5]",4,[0.    0.    0.125],0.125,0.9212625957735768
sprint,"[0.0, 0.5, 0.0, 0.0]",4,[0.    0.    0.125],0.125,0.9965278382011782
sprint version,"[0.0, 0.7, 0.0]",3,[0.   0.   0.35],0.35,1.1887960141381315
stock,"[0.1, 0.2, 0.2333333333333333, 0.0, 0.0, 0.0, 0.0, -0.0625]",8,[0.    0.    0.125],0.125,1.5327618867713009
stock Email app,"[0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.24375000000000002, 0.3125]",7,[0.2438 0.2438 0.2438],0.24375000000000002,3.2454368347599507
stock android,"[-0.05555555555555555, 0.2333333333333333, -0.06851851851851852]",3,[-0.062  -0.0556  0.0889],0.08888888888888888,0.8097900376890398
stock launcher,"[0.0, 0.125]",2,[0.0312 0.0625 0.0938],0.09375,0.8386099500538335
