,sentiment,occurences,sentimentsSummary,sentimentEdges,score
much hands,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.8390642226417309
nano coating,"[0.6, 0.42500000000000004, 0.0]",3,[0.2125 0.425  0.5125],0.5125,1.0626830009000217
new purchase,"[0.14727272727272728, 0.14727272727272728]",2,[0.1473 0.1473 0.1473],0.14727272727272728,0.6629057858408083
normal use,"[-0.027777777777777773, 0.05896990740740741]",2,[-0.0061  0.0156  0.0373],0.03728298611111112,0.8834643871496045
notification sounds,"[0.0, 0.25]",2,[0.0625 0.125  0.1875],0.1875,0.9124397506964967
one button navigation,"[0.0, 0.375]",2,[0.0938 0.1875 0.2812],0.28125,0.8860904842492127
one thing,"[0.2857142857142857, 0.25, 0.14727272727272728, 0.14727272727272728, 0.5]",5,[0.1473 0.25   0.2857],0.2857142857142857,1.113703407139751
only carrier,"[0.16666666666666666, 0.0]",2,[0.0417 0.0833 0.125 ],0.125,0.9555187557958464
only one,"[-0.15520833333333334, 0.0]",2,[-0.1164 -0.0776 -0.0388],-0.11640625,0.6392907286881806
only reason,"[0.28125, -0.07396825396825397]",2,[0.0148 0.1036 0.1924],0.1924454365079365,0.8461597461477763
order status,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.8255905853295733
original Z,"[0.1875, 0.1875]",2,[0.1875 0.1875 0.1875],0.1875,0.6144699388714978
other apps,"[-0.125, -0.012499999999999997, -0.125, -0.125]",4,[-0.125  -0.125  -0.0969],-0.125,1.8877061556083639
other areas,"[0.1875, 0.0625]",2,[0.0938 0.125  0.1562],0.15625,0.8417766687097455
other hand,"[0.1875, 0.13229166666666667]",2,[0.1461 0.1599 0.1737],0.17369791666666667,0.7758988478380858
other manufacturers,"[0.11249999999999999, -0.125]",2,[-0.0656 -0.0063  0.0531],-0.065625,0.8147630397080702
other phones,"[0.35833333333333334, -0.125, -0.125, -0.125]",4,[-0.125  -0.125  -0.0042],-0.125,1.8368780179234137
overall experience,"[0.43333333333333335, 0.3]",2,[0.3333 0.3667 0.4   ],0.4,0.8334310000875836
phones,"[0.0, 0.0, 0.0, -0.16666666666666666, -0.3, 0.049999999999999996, 0.0, 0.05000000000000001, 0.05, 0.0]",10,[0.     0.     0.0375],0.0375,1.8893590506730296
photo gallery,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.6187702885293977
poor signal,"[-0.4, -0.03333333333333335]",2,[-0.3083 -0.2167 -0.125 ],-0.3083333333333334,0.7246472069249612
post,"[0.4, 0.4, 0.0]",3,[0.2 0.4 0.4],0.4,0.7751770335468026
previous song,"[-0.19166666666666665, -0.19166666666666665]",2,[-0.1917 -0.1917 -0.1917],-0.19166666666666665,0.6840675190288557
processor,"[0.375, 0.0, 0.0]",3,[0.     0.     0.1875],0.1875,0.6607910783715496
quick reply,"[0.26666666666666666, 0.20416666666666666]",2,[0.2198 0.2354 0.251 ],0.25104166666666666,0.7949543406773689
real world examples,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.8558880033743136
replying text,"[0.2, 0.0]",2,[0.05 0.1  0.15],0.15000000000000002,0.7085421344222254
resolution difference,"[-0.08333333333333333, 0.0]",2,[-0.0625 -0.0417 -0.0208],-0.0625,0.8765216465163046
right side,"[0.06507936507936506, 0.023809523809523798, 0.023809523809523798]",3,[0.0238 0.0238 0.0444],0.044444444444444425,1.1940550715654712
rooting,"[0.029166666666666674, 0.5, 0.13636363636363635]",3,[0.0828 0.1364 0.3182],0.3181818181818182,0.8351162355321751
same boat,"[0.0, 0.3]",2,[0.075 0.15  0.225],0.22499999999999998,0.8476070440719299
same issue,"[0.125, 0.0, 0.25, 0.0]",4,[0.     0.0625 0.1562],0.15625,1.8232768482496948
same level,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.9080658835775897
same thing,"[0.0, 0.13333333333333333, 0.05896990740740741]",3,[0.0295 0.059  0.0962],0.09615162037037037,1.383545286981281
same usage,"[0.25, 0.3]",2,[0.2625 0.275  0.2875],0.2875,0.9186990183036634
screen real estate,"[0.35, 0.375, 0.35]",3,[0.35   0.35   0.3625],0.3625,1.1866061244058126
security updates,"[0.1, 0.18392857142857144, 0.18392857142857144, 0.025]",4,[0.0813 0.142  0.1839],0.18392857142857144,1.775747443048189
single Microsoft app,"[-0.07142857142857142, -0.07142857142857142]",2,[-0.0714 -0.0714 -0.0714],-0.07142857142857142,0.9114995625880492
speaker mod,"[0.2, 0.35, 0.2, 0.325, 0.4375]",5,[0.2   0.325 0.35 ],0.35,1.8307976701700466
standard app,"[0.0, -0.1]",2,[-0.075 -0.05  -0.025],-0.07500000000000001,0.9197783508746263
standard mode,"[0.2066666666666667, 0.25]",2,[0.2175 0.2283 0.2392],0.23916666666666667,0.696177858011229
storage,"[-0.047619047619047616, -0.16666666666666666, 0.0]",3,[-0.1071 -0.0476 -0.0238],-0.10714285714285714,0.6874523193398366
style shell,"[0.0, 0.0, 0.5, 0.2]",4,[0.    0.1   0.275],0.275,0.6788134765767544
tiny bit,"[0.15458333333333332, 0.0, 0.0, 0.38666666666666666]",4,[0.     0.0773 0.2126],0.21260416666666665,1.6741120819816366
today,"[0.5, 0.7, 0.0]",3,[0.25 0.5  0.6 ],0.6,0.717094327264473
top,"[-0.013333333333333345, 0.225, 0.5]",3,[0.1058 0.225  0.3625],0.3625,0.8049085637222942
turbo battery mod,"[0.2, 0.35]",2,[0.2375 0.275  0.3125],0.31249999999999994,0.8901054506777327
update,"[0.0, -0.125, -0.2916666666666667, 0.2]",4,[-0.1667 -0.0625  0.05  ],-0.16666666666666669,1.2859881401163973
updates,"[-0.125, 0.0, -0.25]",3,[-0.1875 -0.125  -0.0625],-0.1875,0.8519209668253307
used voice,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.6792236097245707
version,"[-0.2708333333333333, -0.2708333333333333, 0.0]",3,[-0.2708 -0.2708 -0.1354],-0.2708333333333333,0.7044425401707985
wall outlet,"[0.20833333333333334, 0.16666666666666666]",2,[0.1771 0.1875 0.1979],0.19791666666666666,0.7311192798522613
was hoping,"[0.25, 0.0, 0.0]",3,[0.    0.    0.125],0.125,1.3464216504668898
was thinking,"[0.5, 0.125]",2,[0.2188 0.3125 0.4062],0.40625,0.9325061528129835
was trying,"[0.0, 0.55]",2,[0.1375 0.275  0.4125],0.41250000000000003,0.849601171605143
was using,"[0.28125, -0.5, 0.13333333333333333, 0.0, 0.0]",5,[0.     0.     0.1333],0.13333333333333333,2.1946047812193323
was wondering,"[0.0, 0.0, -0.016666666666666666]",3,[-0.0083  0.      0.    ],-0.008333333333333333,1.371149058687703
was working,"[0.45833333333333337, 0.15]",2,[0.2271 0.3042 0.3812],0.38125,0.8926417165641537
were getting,"[0.05, 0.05]",2,[0.05 0.05 0.05],0.05,0.7557548163546887
wireless mod,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.7755411483295412
yesterday,"[0.0, 0.0, -0.4]",3,[-0.2  0.   0. ],-0.2,0.660034510133699
